FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,BwdPktLenMean,FwdPktLenStd,BwdPktLenStd,FlowIATMean,FlowIATStd,FwdIATMean,BwdIATMean,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,router_id,row_id,packet_id,src,dst,sport,dport,proto
0.05427122116088867,1,1,102,172,102.0,172.0,0.0,0.0,0.05427122116088867,0.0,0,0,274,2,5048.716320344419,36.851943944119846,ROUTER-001,16,fc290824-7a5e-4e73-9b27-a0f94a38a215,192.168.24.136,192.168.24.73,64661,53,UDP
0.05511188507080078,1,1,102,172,102.0,172.0,0.0,0.0,0.05511188507080078,0.0,0,0,274,2,4971.704372804513,36.289812940178926,ROUTER-001,17,cdcde3b7-a8c9-47c1-a667-890177aeb351,192.168.24.136,192.168.24.73,59453,53,UDP
0.055130958557128906,1,1,102,184,102.0,184.0,0.0,0.0,0.055130958557128906,0.0,0,0,286,2,5187.647874898372,36.27725786642218,ROUTER-001,18,c98be45e-89d3-4cfb-97cd-cf91ccbbb10f,192.168.24.136,192.168.24.73,58780,53,UDP
0.07147598266601562,1,1,102,184,102.0,184.0,0.0,0.0,0.07147598266601562,0.0,0,0,286,2,4001.3440785611356,27.981427122805144,ROUTER-001,19,4bdf7875-20b8-41dc-993e-bede192d622c,192.168.24.136,192.168.24.73,49664,53,UDP
0.07189202308654785,1,1,102,172,102.0,172.0,0.0,0.0,0.07189202308654785,0.0,0,0,274,2,3811.2712403452974,27.819498104710203,ROUTER-001,20,ed1eaa6d-06ff-4866-b264-ff4f5d661d59,192.168.24.136,192.168.24.73,49248,53,UDP
0.07332277297973633,1,1,102,184,102.0,184.0,0.0,0.0,0.07332277297973633,0.0,0,0,286,2,3900.561699692396,27.276655242604168,ROUTER-001,21,f97a47e1-bcc4-47f8-9cfb-8a2255bb2844,192.168.24.136,192.168.24.73,51142,53,UDP
0.0,1,0,78,0,78.0,0.0,0.0,0.0,0,0,0,0,78,1,0.0,0.0,ROUTER-001,22,74b58779-0cb5-4a18-8e54-2b97a55cc4f5,104.18.39.21,192.168.24.136,443,26421,TCP
0.0002617835998535156,1,1,78,82,78.0,82.0,0.0,0.0,0.0002617835998535156,0.0,0,0,160,2,611191.8397085611,7639.897996357013,ROUTER-001,23,5b72048d-2bfd-407b-9e79-f9f20315bd10,104.18.39.21,192.168.24.136,443,26421,TCP
0.0,1,0,230,0,230.0,0.0,0.0,0.0,0,0,0,0,230,1,0.0,0.0,ROUTER-001,24,087b6b4c-6190-4ac5-a614-a51c3303851d,192.168.24.136,20.244.10.66,32996,27017,TCP
0.0,1,0,230,0,230.0,0.0,0.0,0.0,0,0,0,0,230,1,0.0,0.0,ROUTER-001,25,3b34c0c5-c713-4008-b0f5-2a317389bb0f,192.168.24.136,20.193.249.218,32993,27017,TCP
0.0,1,0,230,0,230.0,0.0,0.0,0.0,0,0,0,0,230,1,0.0,0.0,ROUTER-001,26,e4061dce-e1f7-490c-9332-f242f0bece83,192.168.24.136,20.244.48.249,32994,27017,TCP
0.19939589500427246,2,1,132,82,66.0,82.0,12.0,0.0,0.09969794750213623,0.09943616390228271,0.19939589500427246,0,214,3,1073.2417535246382,15.045445142868758,ROUTER-001,27,01869428-737e-4e17-b789-0b9ad8dfcc44,104.18.39.21,192.168.24.136,443,26421,TCP
0.0899970531463623,1,1,230,1201,230.0,1201.0,0.0,0.0,0.0899970531463623,0.0,0,0,1431,2,15900.520627856149,22.22294986422942,ROUTER-001,28,7d45c0c9-954b-4a0b-ace8-132143685dc2,192.168.24.136,20.244.10.66,32996,27017,TCP
0.09472799301147461,1,1,230,1177,230.0,1177.0,0.0,0.0,0.09472799301147461,0.0,0,0,1407,2,14853.054047387735,21.113083223010285,ROUTER-001,29,7855c145-d56b-4ff0-9728-e97ef2754688,192.168.24.136,20.193.249.218,32993,27017,TCP
0.08525991439819336,1,1,230,1177,230.0,1177.0,0.0,0.0,0.08525991439819336,0.0,0,0,1407,2,16502.47962282512,23.457682477363356,ROUTER-001,30,b1a8dda9-c41f-4af8-b0a1-db87a64ecdc9,192.168.24.136,20.244.48.249,32994,27017,TCP
0.1400749683380127,2,1,284,1201,142.0,1201.0,88.0,0.0,0.07003748416900635,0.019959568977355957,0.1400749683380127,0,1485,3,10601.465898008059,21.417102824258702,ROUTER-001,31,5141a6b1-7864-42b7-8e12-30fcf900d00e,192.168.24.136,20.244.10.66,32996,27017,TCP
0.1402571201324463,2,1,284,1177,142.0,1177.0,88.0,0.0,0.07012856006622314,0.024599432945251465,0.1402571201324463,0,1461,3,10416.583476263895,21.389288452287257,ROUTER-001,32,2f0e135b-f2dc-4ac0-992c-7f4354c97f74,192.168.24.136,20.193.249.218,32993,27017,TCP
0.14004182815551758,2,1,284,1177,142.0,1177.0,88.0,0.0,0.07002091407775879,0.01523900032043457,0.14004182815551758,0,1461,3,10432.597312122687,21.42217107212051,ROUTER-001,33,082c5c3e-303a-42c8-b020-e000196e2e41,192.168.24.136,20.244.48.249,32994,27017,TCP
1.6287620067596436,2,1,200,172,100.0,172.0,2.0,0.0,0.8143810033798218,0.7601097822189331,1.6287620067596436,0,372,3,228.3943255405859,1.8418897221014991,ROUTER-001,34,c439d009-b759-4c15-80ba-1a770543d819,192.168.24.136,192.168.24.73,64661,53,UDP
1.6288888454437256,2,1,200,172,100.0,172.0,2.0,0.0,0.8144444227218628,0.759332537651062,1.6288888454437256,0,372,3,228.37654087972066,1.8417462974171022,ROUTER-001,35,1818ede7-70de-4ae2-bb9d-59b006f8134f,192.168.24.136,192.168.24.73,59453,53,UDP
1.6918401718139648,2,2,200,384,100.0,192.0,2.0,20.0,0.5639467239379883,0.7145716040554485,1.6287620067596436,1.6375689506530762,584,4,345.1862709784484,2.364289527249647,ROUTER-001,36,3af86fb5-88d3-4350-9606-e2e410973e38,192.168.24.136,192.168.24.73,64661,53,UDP
1.692948818206787,2,2,200,396,100.0,198.0,2.0,26.0,0.5643162727355957,0.7138058452092133,1.6288888454437256,1.6378369331359863,596,4,352.0484456413147,2.3627412459148633,ROUTER-001,37,afbfaf08-58ab-4a47-ae8e-33c0b778bd88,192.168.24.136,192.168.24.73,59453,53,UDP
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,38,0aa94ca8-63ff-4d69-965b-82ca36a604fc,192.168.24.136,140.82.114.22,17801,443,TCP
0.0,1,0,1177,0,1177.0,0.0,0.0,0.0,0,0,0,0,1177,1,0.0,0.0,ROUTER-001,39,3c8877f7-9c7a-4ac8-af2e-4aa8a77245ef,20.193.249.218,192.168.24.136,27017,32868,TCP
0.27849602699279785,1,1,66,66,66.0,66.0,0.0,0.0,0.27849602699279785,0.0,0,0,132,2,473.9744456153898,7.181430994172573,ROUTER-001,40,065d3cf4-a281-4e84-a483-71b0c9f139e1,192.168.24.136,140.82.114.22,17801,443,TCP
0.04688405990600586,1,1,1177,54,1177.0,54.0,0.0,0.0,0.04688405990600586,0.0,0,0,1231,2,26256.25857632497,42.65842173245324,ROUTER-001,41,8eb7f5b9-6404-4c93-907e-da55a46bc9ca,20.193.249.218,192.168.24.136,27017,32868,TCP
0.0,1,0,1201,0,1201.0,0.0,0.0,0.0,0,0,0,0,1201,1,0.0,0.0,ROUTER-001,42,b122a32a-f513-410a-82d9-59a556c6fd78,20.244.10.66,192.168.24.136,27017,32869,TCP
0.04874396324157715,1,1,1201,54,1201.0,54.0,0.0,0.0,0.04874396324157715,0.0,0,0,1255,2,25746.777991362065,41.030721898584964,ROUTER-001,43,d2207b42-0460-4fdf-90e4-170822e8da25,20.244.10.66,192.168.24.136,27017,32869,TCP
0.0,1,0,1177,0,1177.0,0.0,0.0,0.0,0,0,0,0,1177,1,0.0,0.0,ROUTER-001,44,837d6c32-7665-415b-b58c-94c2465afed4,20.244.48.249,192.168.24.136,27017,32866,TCP
0.048905134201049805,1,1,1177,54,1177.0,54.0,0.0,0.0,0.048905134201049805,0.0,0,0,1231,2,25171.18131072576,40.89550172335623,ROUTER-001,45,c90049b6-1559-433d-bedc-ae782eaca7f8,20.244.48.249,192.168.24.136,27017,32866,TCP
2.886469841003418,2,1,204,184,102.0,184.0,0.0,0.0,1.443234920501709,1.38810396194458,2.886469841003418,0,388,3,134.4202508158271,1.0393318362048487,ROUTER-001,46,76eabcfe-ba67-40f6-b5b1-7dda2852d442,192.168.24.136,192.168.24.73,58780,53,UDP
2.886566162109375,2,1,204,184,102.0,184.0,0.0,0.0,1.4432830810546875,1.3718070983886719,2.886566162109375,0,388,3,134.4157653800205,1.0392971550001586,ROUTER-001,47,2a3b8b4a-2312-4c01-af20-500f0c48e4e8,192.168.24.136,192.168.24.73,49664,53,UDP
